review_id,customer_name,age,brand,model,price_usd,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source
45845,Dr Antony Singh,42,Apple,iPhone 14,1216.56,GBP,0.78,3.0,Negative,UK,English,2024-11-18,True,3,2,2,1,3,1,Amazon
45846,Joshua Ghosh,18,Xiaomi,Mi 13 Pro,296.92,INR,83.0,2.0,Negative,India,Hindi,2025-07-23,True,3,3,3,1,2,4,Flipkart
45847,Herr Erich Bachmann,47,Xiaomi,Redmi Note 13,427.4,EUR,0.93,4.0,Positive,Germany,German,2022-11-14,True,3,2,3,4,3,10,BestBuy
45848,Adrienne Nichols,18,Xiaomi,Mi 13 Pro,584.94,AED,3.67,4.0,Positive,UAE,English,2023-09-28,True,3,3,4,3,3,4,Flipkart
45849,Joshua Richardson,26,Realme,Realme 12 Pro,522.21,AED,3.67,4.0,Positive,UAE,English,2024-10-28,True,3,3,4,3,3,6,eBay
45850,Jessica Patterson,26,Motorola,Razr 40,273.51,CAD,1.38,4.0,Positive,Canada,English,2024-11-24,True,4,4,3,2,2,6,AliExpress
45851,Damian Burton,29,Motorola,Edge 50,320.38,GBP,0.78,2.0,Negative,UK,English,2022-11-25,True,2,1,3,1,1,4,AliExpress
45852,Brian Webb,38,Realme,Realme Narzo 70,326.47,AUD,1.53,3.0,Neutral,Australia,English,2025-05-01,True,2,2,3,3,3,4,BestBuy
45853,Megan Patel,29,Google,Pixel 7a,668.11,AUD,1.53,3.0,Neutral,Australia,English,2023-03-27,False,3,2,3,3,3,1,BestBuy
45854,Eileen Morales,29,Xiaomi,Poco X6,227.97,AUD,1.53,2.0,Negative,Australia,English,2023-10-10,True,1,2,1,2,2,2,Amazon
45855,Dr Nicole Bull,18,OnePlus,OnePlus 12,524.47,GBP,0.78,5.0,Positive,UK,English,2025-10-20,True,5,5,5,3,4,5,AliExpress
45856,Andrea Levine,19,Google,Pixel 7a,571.01,AUD,1.53,3.0,Neutral,Australia,English,2023-05-01,True,3,2,1,2,2,4,eBay
45857,Douglas Prince,27,Realme,Realme Narzo 70,556.08,USD,1.0,3.0,Positive,USA,English,2024-11-04,True,2,3,1,4,3,3,Flipkart
45858,Angela Bennett,40,Apple,iPhone 15 Pro,1157.63,AUD,1.53,4.0,Positive,Australia,English,2023-09-03,False,3,4,3,2,4,3,eBay
45859,Alexander Kalita,43,Xiaomi,Redmi Note 13,496.35,INR,83.0,1.0,Negative,India,Hindi,2024-08-08,False,1,1,1,1,1,2,Flipkart
45860,Elizabeth Henson,41,Xiaomi,Mi 13 Pro,434.18,CAD,1.38,2.0,Negative,Canada,English,2024-08-11,True,2,2,1,1,1,0,eBay
45861,Jade Araújo,23,Motorola,Moto G Power,371.03,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-06-26,True,4,4,2,3,4,11,Amazon
45862,Hans-Peter Benthin,37,Motorola,Edge 50,631.23,EUR,0.93,4.0,Positive,Germany,German,2023-10-31,True,2,4,4,5,3,2,AliExpress
45863,Upma Sangha,29,Google,Pixel 8,705.96,INR,83.0,2.0,Negative,India,Hindi,2022-11-05,True,2,2,2,3,2,0,AliExpress
45864,Mrs. Amanda Carter DDS,43,Apple,iPhone SE,1101.03,AED,3.67,1.0,Negative,UAE,English,2025-10-08,True,1,1,1,2,1,1,eBay
45865,Roger Chang,36,Motorola,Edge 50,741.14,AUD,1.53,5.0,Positive,Australia,English,2025-04-28,True,2,4,4,5,4,5,Flipkart
45866,Senol Steinberg B.Eng.,33,Google,Pixel 8,984.71,EUR,0.93,4.0,Positive,Germany,German,2023-10-22,False,3,4,3,5,2,2,Amazon
45867,Amanda Jones,26,OnePlus,OnePlus 12,639.4,AUD,1.53,3.0,Positive,Australia,English,2024-01-06,True,4,3,1,3,1,8,BestBuy
45868,Joseph Vogt,37,Xiaomi,Poco X6,341.63,EUR,0.93,5.0,Positive,Germany,German,2024-10-10,True,4,3,5,4,5,2,AliExpress
45869,Hayley Burke-Morton,18,Xiaomi,Redmi Note 13,217.73,GBP,0.78,1.0,Negative,UK,English,2024-04-26,True,1,1,1,1,1,0,BestBuy
45870,Dr Ashley Austin,18,Motorola,Edge 50,619.16,GBP,0.78,4.0,Positive,UK,English,2025-09-14,True,4,3,3,3,3,4,Flipkart
45871,Manuella da Costa,21,Samsung,Galaxy A55,1237.86,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-07-02,True,3,2,5,2,5,7,Flipkart
45872,Carla Pearson,39,Realme,Realme Narzo 70,378.14,CAD,1.38,3.0,Positive,Canada,English,2024-04-21,True,3,3,2,3,2,3,AliExpress
45873,Stella da Luz,37,Xiaomi,Mi 13 Pro,606.5,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-01-05,False,5,3,5,4,4,6,AliExpress
45874,Jackson Kunda,47,Realme,Realme 12 Pro,265.08,INR,83.0,2.0,Negative,India,Hindi,2025-09-29,True,1,2,1,1,4,3,BestBuy
45875,Ann Keith,32,Realme,Realme 12 Pro,193.67,AUD,1.53,3.0,Neutral,Australia,English,2025-05-29,True,3,2,3,2,2,3,eBay
45876,Sra. Maria Luísa da Rocha,21,Google,Pixel 6,557.86,BRL,5.7,4.0,Neutral,Brazil,Portuguese,2025-02-02,True,3,4,4,5,5,1,AliExpress
45877,Elizabeth Lowe,26,Apple,iPhone 14,1094.51,AED,3.67,3.0,Neutral,UAE,English,2023-02-07,True,4,3,2,1,3,1,Amazon
45878,Calvin Taylor,31,Xiaomi,Poco X6,389.01,AED,3.67,5.0,Positive,UAE,English,2023-05-10,True,3,5,5,5,5,7,eBay
45879,Vinicius Moura,19,Samsung,Galaxy S24,1204.21,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2023-04-14,True,4,1,1,2,2,4,AliExpress
45880,Conrad Sauer,18,Apple,iPhone 15 Pro,1366.76,EUR,0.93,2.0,Negative,Germany,German,2025-05-18,True,2,1,1,2,1,2,Amazon
45881,Sabrina Brown,45,Motorola,Edge 50,434.04,AED,3.67,2.0,Negative,UAE,English,2024-03-25,True,1,1,2,1,1,1,Amazon
45882,Vitória Aparecida,27,Google,Pixel 7a,747.15,BRL,5.7,5.0,Positive,Brazil,Portuguese,2022-12-20,True,4,5,5,2,4,6,Flipkart
45883,Matthew Wolfe,37,Realme,Realme 12 Pro,543.41,AED,3.67,5.0,Positive,UAE,English,2024-05-08,True,5,2,5,4,5,7,BestBuy
45884,Jennifer Hunter,18,Realme,Realme Narzo 70,443.21,USD,1.0,4.0,Positive,USA,English,2024-10-24,True,2,4,4,4,3,3,BestBuy
45885,John Ramirez,33,Realme,Realme 12 Pro,487.36,AED,3.67,4.0,Positive,UAE,English,2025-01-28,True,3,4,4,3,4,5,AliExpress
45886,Joseph Pitts,27,Apple,iPhone 14,1078.1,AUD,1.53,5.0,Positive,Australia,English,2024-08-13,True,3,5,4,5,4,4,eBay
45887,Leon Palmer,26,Realme,Realme Narzo 70,392.82000000000005,GBP,0.78,1.0,Negative,UK,English,2024-11-07,False,1,1,2,1,1,6,eBay
45888,Daniel Miller DDS,34,Samsung,Galaxy Z Flip,906.36,AED,3.67,1.0,Negative,UAE,English,2023-01-28,True,1,2,2,2,1,0,BestBuy
45889,Stacey Hanson,51,Realme,Realme 12 Pro,354.86,GBP,0.78,4.0,Positive,UK,English,2024-06-05,True,3,4,2,3,3,8,eBay
45890,Theresa Klein,36,Xiaomi,Poco X6,659.7,AED,3.67,4.0,Positive,UAE,English,2024-05-30,False,4,5,4,3,5,4,Flipkart
45891,Maria Fernanda Macedo,18,Xiaomi,Poco X6,662.36,BRL,5.7,1.0,Negative,Brazil,Portuguese,2024-05-21,True,1,3,1,1,1,2,BestBuy
45892,Olivia Gonzalez,18,Realme,Realme Narzo 70,524.43,USD,1.0,3.0,Neutral,USA,English,2025-03-31,True,2,1,4,4,2,2,AliExpress
45893,Mary Gibson,44,OnePlus,OnePlus Nord 3,670.25,AED,3.67,4.0,Positive,UAE,English,2023-01-07,True,4,4,4,4,3,2,eBay
45894,Chaman Bobal,21,Apple,iPhone SE,1360.32,INR,83.0,5.0,Positive,India,Hindi,2024-11-24,False,5,5,3,3,4,7,eBay
45895,William Duarte,39,OnePlus,OnePlus 11R,604.62,AED,3.67,4.0,Positive,UAE,English,2023-03-22,True,3,5,2,3,1,3,BestBuy
45896,Cauã Andrade,37,Apple,iPhone 13,767.39,BRL,5.7,5.0,Positive,Brazil,Portuguese,2023-11-09,False,5,5,5,4,4,3,Flipkart
45897,Kristina Nicholson,48,Realme,Realme Narzo 70,596.37,USD,1.0,2.0,Negative,USA,English,2023-06-29,False,2,1,1,2,1,4,Amazon
45898,Oliver Pölitz,33,Samsung,Galaxy S24,520.59,EUR,0.93,3.0,Positive,Germany,German,2024-10-03,True,3,2,2,3,1,5,Flipkart
45899,Herr Karl-Georg Linke,33,Realme,Realme Narzo 70,593.13,EUR,0.93,5.0,Positive,Germany,German,2024-09-10,True,3,4,4,5,5,3,BestBuy
45900,David Brady,43,Apple,iPhone 13,1357.6,AUD,1.53,4.0,Positive,Australia,English,2023-10-06,True,5,4,4,3,3,7,eBay
45901,Leandro Cardoso,46,Samsung,Galaxy Note 20,695.54,BRL,5.7,3.0,Negative,Brazil,Portuguese,2025-08-11,True,3,3,3,4,2,1,BestBuy
45902,Univ.Prof. Heribert Hein B.Eng.,18,Xiaomi,Poco X6,583.95,EUR,0.93,4.0,Positive,Germany,German,2024-08-02,True,3,5,2,2,5,3,Flipkart
45903,Luan Moraes,33,Realme,Realme Narzo 70,544.65,BRL,5.7,3.0,Negative,Brazil,Portuguese,2025-08-10,False,3,2,3,2,2,2,Flipkart
45904,Briana Davis,28,Motorola,Razr 40,252.67,AED,3.67,2.0,Negative,UAE,English,2025-09-20,True,1,2,2,1,2,2,Amazon
45905,Rachel Barnett,38,Google,Pixel 6,1048.72,AUD,1.53,5.0,Positive,Australia,English,2022-12-10,True,5,3,5,5,3,6,eBay
45906,Charlotte Warner,30,Realme,Realme Narzo 70,323.31,USD,1.0,5.0,Positive,USA,English,2023-02-02,True,5,3,5,5,5,6,eBay
45907,Mekhala Patla,24,OnePlus,OnePlus 11R,455.2,INR,83.0,5.0,Positive,India,Hindi,2024-07-01,True,5,5,5,5,5,4,Amazon
45908,Dr. Adrian Brown,29,Google,Pixel 8,666.03,AED,3.67,5.0,Positive,UAE,English,2023-02-07,True,4,5,5,3,5,6,Flipkart
45909,Robert Flores,30,OnePlus,OnePlus 12,367.84,USD,1.0,5.0,Positive,USA,English,2023-04-06,True,5,4,4,4,3,8,AliExpress
45910,Tyler Perez Jr.,36,Realme,Realme Narzo 70,563.61,AUD,1.53,1.0,Negative,Australia,English,2024-09-24,True,1,3,1,1,1,4,Flipkart
45911,Shelby Anderson,27,Google,Pixel 6,711.31,AED,3.67,4.0,Positive,UAE,English,2023-02-20,True,4,4,4,3,2,7,BestBuy
45912,Andrew Nielsen,28,Realme,Realme 12 Pro,191.59,AED,3.67,4.0,Positive,UAE,English,2024-08-20,True,3,5,3,4,4,6,eBay
45913,Amanda Wallace,20,OnePlus,OnePlus Nord 3,404.84,AED,3.67,4.0,Positive,UAE,English,2023-11-08,True,4,3,4,2,5,4,eBay
45914,Belinda Ehlert,24,OnePlus,OnePlus 11R,638.8,EUR,0.93,4.0,Positive,Germany,German,2023-03-24,False,4,4,4,5,2,6,BestBuy
45915,Randy Pham,31,Realme,Realme Narzo 70,276.77,USD,1.0,3.0,Negative,USA,English,2023-03-01,False,1,1,1,1,2,4,eBay
45916,Allana Santos,30,Google,Pixel 8,822.6,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-07-18,True,3,3,4,3,4,3,Amazon
45917,Samantha Cooper,48,Realme,Realme 12 Pro,395.26,GBP,0.78,4.0,Positive,UK,English,2024-12-16,True,2,3,3,4,4,2,Amazon
45918,Darsh Chatterjee,41,Motorola,Moto G Power,361.56,INR,83.0,4.0,Positive,India,Hindi,2025-10-02,False,4,4,5,4,5,6,Amazon
45919,Nicole Williams,45,OnePlus,OnePlus 12,855.26,AUD,1.53,4.0,Positive,Australia,English,2025-04-16,True,4,2,4,3,3,7,AliExpress
45920,Andrew White,33,OnePlus,OnePlus Nord 3,677.02,CAD,1.38,1.0,Neutral,Canada,English,2023-01-20,True,1,1,1,1,1,2,Amazon
45921,Jenna Contreras,34,Google,Pixel 7a,871.81,AED,3.67,4.0,Positive,UAE,English,2023-07-11,False,5,3,3,3,4,1,AliExpress
45922,Ana Vitória Dias,34,Samsung,Galaxy A55,908.74,BRL,5.7,5.0,Positive,Brazil,Portuguese,2023-04-05,True,5,3,5,5,4,2,Flipkart
45923,Meghana Raj,32,OnePlus,OnePlus 11R,484.74,INR,83.0,1.0,Negative,India,Hindi,2024-12-31,False,1,1,1,1,1,0,AliExpress
45924,Dale Murphy,18,Xiaomi,Redmi Note 13,618.49,AUD,1.53,2.0,Neutral,Australia,English,2023-07-22,True,2,1,1,3,2,2,eBay
45925,Robert Bell,54,Xiaomi,Poco X6,617.59,AED,3.67,5.0,Positive,UAE,English,2024-06-08,True,4,4,5,5,3,3,BestBuy
45926,Eleanor Hill,18,Xiaomi,Redmi Note 13,665.41,GBP,0.78,2.0,Negative,UK,English,2024-03-26,True,1,2,1,1,1,4,BestBuy
45927,James Stewart,18,Apple,iPhone 14,791.75,AED,3.67,3.0,Neutral,UAE,English,2025-05-07,True,2,3,2,2,1,3,BestBuy
45928,David Herrera,35,Motorola,Moto G Power,492.89,USD,1.0,4.0,Positive,USA,English,2024-05-24,True,3,3,4,3,5,4,Flipkart
45929,David Thomas,55,OnePlus,OnePlus 12,470.48,AED,3.67,4.0,Positive,UAE,English,2025-03-28,False,4,5,4,5,4,1,eBay
45930,Chakrika Sani,47,Samsung,Galaxy S24,888.435,INR,83.0,2.0,Negative,India,Hindi,2024-06-02,True,2,2,2,2,1,0,Amazon
45931,Univ.Prof. Vesna Freudenberger,42,OnePlus,OnePlus 12,668.0899999999999,EUR,0.93,1.0,Negative,Germany,German,2025-06-08,False,1,1,1,1,1,1,eBay
45932,Mrs. April Cunningham DDS,22,Samsung,Galaxy Z Flip,410.06,CAD,1.38,4.0,Positive,Canada,English,2023-09-27,True,4,4,3,4,2,3,eBay
45933,Selim Bruder B.Sc.,19,Xiaomi,Poco X6,650.43,EUR,0.93,4.0,Neutral,Germany,German,2023-05-31,False,3,5,4,4,2,1,eBay
45934,Jennifer Murillo,31,Apple,iPhone 13,1270.33,AUD,1.53,3.0,Positive,Australia,English,2025-05-19,True,3,3,2,1,2,8,AliExpress
45935,Brooke Davis,25,Samsung,Galaxy A55,731.35,AUD,1.53,2.0,Negative,Australia,English,2023-10-01,True,1,1,1,3,1,4,Amazon
45936,Todd Evans,44,Samsung,Galaxy Z Flip,1064.74,AUD,1.53,3.0,Neutral,Australia,English,2022-12-24,True,5,2,3,3,2,2,Amazon
45937,Sharon Ward,21,Motorola,Razr 40,272.72,USD,1.0,3.0,Positive,USA,English,2025-10-07,False,3,1,2,2,2,6,BestBuy
45938,Ms Lynn Long,31,OnePlus,OnePlus Nord 3,520.47,GBP,0.78,3.0,Neutral,UK,English,2023-11-23,False,2,2,2,2,3,4,BestBuy
45939,Betty Hayes,19,Samsung,Galaxy Note 20,582.86,AUD,1.53,1.0,Negative,Australia,English,2023-01-20,True,1,1,1,1,1,2,eBay
45940,Jeremy Jordan,33,OnePlus,OnePlus 11R,912.12,USD,1.0,2.0,Neutral,USA,English,2022-12-12,False,1,2,2,1,1,2,Amazon
45941,Nora Tlustek,24,Apple,iPhone 15 Pro,1387.6,EUR,0.93,2.0,Negative,Germany,German,2023-11-23,True,2,2,1,1,1,1,BestBuy
45942,José Sá,30,Xiaomi,Redmi Note 13,388.55,BRL,5.7,5.0,Positive,Brazil,Portuguese,2023-02-22,True,5,3,3,5,5,5,AliExpress
45943,Julian Olson,21,Samsung,Galaxy Z Flip,911.26,CAD,1.38,3.0,Positive,Canada,English,2024-02-15,True,2,2,1,3,3,8,eBay
45944,Michael Walker,23,Google,Pixel 8,740.22,AUD,1.53,5.0,Positive,Australia,English,2024-12-07,True,4,5,4,4,4,4,Amazon
45945,John Bell DVM,27,Apple,iPhone 14,1411.83,AED,3.67,3.0,Neutral,UAE,English,2025-09-16,False,5,3,3,4,4,1,Flipkart
45946,Jacqueline Smith,23,Samsung,Galaxy A55,1027.9,AED,3.67,3.0,Positive,UAE,English,2025-01-29,True,1,1,3,2,5,8,Amazon
45947,Brijesh Natarajan,18,Motorola,Edge 50,758.46,INR,83.0,1.0,Negative,India,Hindi,2022-10-26,True,1,1,2,1,1,1,AliExpress
45948,Amber Hill,34,Realme,Realme 12 Pro,430.95,USD,1.0,5.0,Positive,USA,English,2025-07-17,True,5,5,5,4,4,7,eBay
45949,Kenneth Mejia,25,Xiaomi,Mi 13 Pro,267.59,USD,1.0,5.0,Positive,USA,English,2023-11-17,True,4,5,3,4,5,5,AliExpress
45950,Tammie Rogers,50,Xiaomi,Poco X6,325.23,CAD,1.38,4.0,Positive,Canada,English,2025-05-31,True,3,4,5,4,2,10,Flipkart
45951,Alex Baldwin,36,Apple,iPhone 14,869.01,GBP,0.78,4.0,Positive,UK,English,2023-01-02,True,4,2,4,2,4,6,Flipkart
45952,Angela Carter,18,Samsung,Galaxy A55,742.25,CAD,1.38,2.0,Positive,Canada,English,2023-04-01,False,1,1,1,1,2,3,AliExpress
45953,David Vincent,32,Apple,iPhone 15 Pro,1165.33,CAD,1.38,5.0,Positive,Canada,English,2025-10-14,True,5,4,5,2,5,4,eBay
45954,Ashleigh Thompson,26,Google,Pixel 6,699.43,GBP,0.78,3.0,Positive,UK,English,2024-04-19,True,5,4,2,4,5,1,Amazon
45955,Jordan Townsend,34,Samsung,Galaxy Z Flip,768.38,CAD,1.38,4.0,Positive,Canada,English,2024-09-21,False,3,4,4,3,4,9,eBay
45956,Jasmine Jones,28,OnePlus,OnePlus Nord 3,744.25,GBP,0.78,1.0,Negative,UK,English,2022-12-27,True,2,1,1,1,1,1,AliExpress
45957,Michael Mcknight,23,Samsung,Galaxy Z Flip,1156.56,AED,3.67,3.0,Neutral,UAE,English,2024-08-05,True,2,3,2,4,2,1,AliExpress
45958,Wendy Parkes,18,Xiaomi,Poco X6,644.97,GBP,0.78,1.0,Negative,UK,English,2025-10-20,True,1,1,1,1,1,4,AliExpress
45959,Tammy Jenkins,18,Realme,Realme Narzo 70,392.82000000000005,AED,3.67,1.0,Neutral,UAE,English,2024-12-02,True,1,1,1,1,1,3,BestBuy
45960,Mr John Foster,35,Xiaomi,Redmi Note 13,555.47,GBP,0.78,4.0,Neutral,UK,English,2025-05-13,False,3,4,4,2,4,2,BestBuy
45961,Lisa Collins,18,Realme,Realme Narzo 70,295.02,USD,1.0,4.0,Positive,USA,English,2023-10-21,False,3,2,4,4,3,6,Flipkart
45962,John Black,23,Xiaomi,Mi 13 Pro,341.33,AED,3.67,4.0,Positive,UAE,English,2023-04-23,True,5,5,4,4,4,3,BestBuy
45963,Faras Merchant,18,Apple,iPhone 13,1216.12,INR,83.0,4.0,Neutral,India,Hindi,2024-11-14,True,4,3,3,2,3,2,eBay
45964,Chad Maynard,22,Realme,Realme Narzo 70,524.91,AUD,1.53,4.0,Positive,Australia,English,2024-07-12,True,2,4,5,3,3,6,AliExpress
45965,Jeremy Chang,24,Samsung,Galaxy Note 20,1115.84,USD,1.0,5.0,Positive,USA,English,2023-01-31,True,3,5,3,5,5,5,Amazon
45966,Seth Young,28,Motorola,Moto G Power,275.87,USD,1.0,4.0,Positive,USA,English,2025-04-17,True,2,3,3,2,3,6,Flipkart
45967,Erik Johnson,40,Samsung,Galaxy Note 20,1059.35,CAD,1.38,5.0,Positive,Canada,English,2025-03-07,True,5,5,4,4,5,5,Flipkart
45968,Saumya Arya,39,OnePlus,OnePlus 11R,612.66,INR,83.0,2.0,Neutral,India,Hindi,2024-05-18,True,2,1,1,2,4,0,AliExpress
45969,Earl Lang,28,Xiaomi,Mi 13 Pro,236.19,AED,3.67,2.0,Neutral,UAE,English,2024-01-15,False,1,3,3,2,1,3,BestBuy
45970,Wendy Simpson,18,Motorola,Moto G Power,384.85,GBP,0.78,4.0,Positive,UK,English,2024-10-31,False,3,5,2,4,3,7,AliExpress
45971,Erika Harris,27,OnePlus,OnePlus Nord 3,521.07,USD,1.0,5.0,Positive,USA,English,2023-01-15,False,5,4,5,5,4,6,Flipkart
45972,Christopher Gonzalez,41,Samsung,Galaxy A55,684.58,AUD,1.53,1.0,Negative,Australia,English,2024-05-18,True,3,2,1,1,1,1,AliExpress
45973,Scott Beasley,39,Google,Pixel 8,688.36,USD,1.0,3.0,Positive,USA,English,2025-06-12,True,1,3,4,2,3,5,Amazon
45974,Oviya Raval,48,Realme,Realme Narzo 70,186.12,INR,83.0,3.0,Positive,India,Hindi,2024-10-09,False,2,1,3,3,3,6,Flipkart
45975,Yan Moraes,29,Google,Pixel 6,620.79,BRL,5.7,2.0,Positive,Brazil,Portuguese,2023-10-08,True,1,1,2,2,2,4,eBay
45976,Douglas Holden,21,Google,Pixel 8,637.63,USD,1.0,3.0,Neutral,USA,English,2024-08-24,False,2,1,3,4,4,1,eBay
45977,Adam Rodriguez,18,Samsung,Galaxy Z Flip,483.99,AUD,1.53,5.0,Positive,Australia,English,2023-04-05,True,4,4,5,4,4,7,Flipkart
45978,Dipl.-Ing. Gertraut Schäfer,30,Apple,iPhone 13,1156.27,EUR,0.93,3.0,Neutral,Germany,German,2024-10-11,False,2,2,3,1,3,5,Flipkart
45979,Stewart Jackson-White,34,Google,Pixel 7a,555.91,GBP,0.78,1.0,Neutral,UK,English,2024-02-07,True,1,2,2,3,1,1,eBay
45980,Yug Rege,25,OnePlus,OnePlus 12,743.82,INR,83.0,2.0,Positive,India,Hindi,2023-11-06,True,1,1,1,1,1,7,eBay
45981,Melina Siqueira,23,Realme,Realme 12 Pro,479.72,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2024-08-10,True,1,2,2,2,3,2,eBay
45982,Leopold Jacob B.Sc.,40,Realme,Realme Narzo 70,223.76,EUR,0.93,3.0,Positive,Germany,German,2023-07-26,True,3,2,3,2,2,12,eBay
45983,Luke Bandi,18,Motorola,Edge 50,583.61,INR,83.0,4.0,Neutral,India,Hindi,2025-01-25,True,3,3,3,3,5,4,AliExpress
45984,Ekani Bera,30,Apple,iPhone SE,946.48,INR,83.0,3.0,Neutral,India,Hindi,2024-08-26,False,2,3,2,4,1,1,Amazon
45985,Giovanna Vargas,23,Google,Pixel 7a,896.78,BRL,5.7,1.0,Negative,Brazil,Portuguese,2023-11-05,False,1,1,3,1,1,4,AliExpress
45986,André Novais,24,OnePlus,OnePlus 11R,914.22,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-04-20,True,3,5,2,3,2,2,eBay
45987,Yachana Sood,35,Realme,Realme 12 Pro,430.35,INR,83.0,3.0,Positive,India,Hindi,2024-02-23,True,3,4,3,4,4,3,eBay
45988,Ruben Jones,39,Apple,iPhone 14,1207.67,AED,3.67,4.0,Positive,UAE,English,2025-05-29,True,4,3,3,4,5,8,Flipkart
45989,William Ramsey,33,Google,Pixel 8,962.65,AUD,1.53,4.0,Positive,Australia,English,2023-01-11,False,4,4,2,5,5,2,BestBuy
45990,Shannon Manning,21,Apple,iPhone 13,886.84,CAD,1.38,2.0,Negative,Canada,English,2024-05-20,True,1,1,2,1,1,1,Flipkart
45991,Jacob Macias,37,Apple,iPhone 13,1497.03,AED,3.67,2.0,Neutral,UAE,English,2023-02-08,True,3,2,1,2,1,3,Flipkart
45992,John Dudley,42,Samsung,Galaxy A55,1136.52,AUD,1.53,3.0,Positive,Australia,English,2022-10-25,True,3,1,1,2,4,6,AliExpress
45993,Austin Johnson,25,Samsung,Galaxy Note 20,469.54,AUD,1.53,1.0,Neutral,Australia,English,2025-04-14,True,1,2,1,1,1,1,eBay
45994,Ebony Barr,31,Xiaomi,Mi 13 Pro,491.99,AUD,1.53,3.0,Positive,Australia,English,2024-03-14,True,3,2,3,1,3,5,AliExpress
45995,Victoria Davis,28,Samsung,Galaxy S24,826.53,AUD,1.53,4.0,Positive,Australia,English,2023-07-10,False,3,4,5,4,2,2,eBay
45996,Susan Johnson,39,Xiaomi,Mi 13 Pro,542.6,CAD,1.38,5.0,Positive,Canada,English,2024-08-08,True,5,3,4,5,3,11,Flipkart
45997,Ing. Rosi Boucsein MBA.,26,Samsung,Galaxy S24,641.49,EUR,0.93,3.0,Neutral,Germany,German,2022-12-05,False,3,2,3,3,2,0,BestBuy
45998,Audrey Everett,23,Apple,iPhone SE,1208.05,CAD,1.38,5.0,Positive,Canada,English,2025-07-22,True,5,4,4,4,5,5,eBay
45999,Clarice Gomes,42,OnePlus,OnePlus 12,574.34,BRL,5.7,2.0,Negative,Brazil,Portuguese,2023-11-10,True,2,2,2,2,1,1,BestBuy
46000,Thomas Rice,18,Apple,iPhone SE,809.13,AED,3.67,4.0,Positive,UAE,English,2025-06-08,True,5,4,5,3,3,5,Flipkart
46001,Mr Lewis Morgan,22,Samsung,Galaxy Note 20,707.92,GBP,0.78,1.0,Negative,UK,English,2023-01-03,True,1,1,1,1,2,3,Amazon
46002,Julia Gonzalez,30,Samsung,Galaxy Z Flip,611.57,USD,1.0,2.0,Neutral,USA,English,2025-04-10,False,1,2,2,1,2,2,BestBuy
46003,Maria Julia Barbosa,34,Google,Pixel 6,808.53,BRL,5.7,3.0,Positive,Brazil,Portuguese,2022-12-24,True,3,2,2,2,2,4,eBay
46004,Gaurika Wagle,33,Realme,Realme 12 Pro,329.11,INR,83.0,4.0,Positive,India,Hindi,2023-08-22,True,4,4,5,2,5,5,AliExpress
46005,Tony Fiebig,42,Apple,iPhone 14,1326.58,EUR,0.93,1.0,Negative,Germany,German,2022-12-01,True,2,1,1,1,1,2,AliExpress
46006,Letícia Borges,39,OnePlus,OnePlus 12,668.0899999999999,BRL,5.7,5.0,Positive,Brazil,Portuguese,2025-09-10,True,3,4,3,4,4,4,eBay
46007,Ucchal Chowdhury,18,Xiaomi,Poco X6,621.05,INR,83.0,2.0,Negative,India,Hindi,2023-06-22,True,2,3,2,3,4,1,eBay
46008,Carrie Rivera,18,Apple,iPhone 13,1469.58,CAD,1.38,4.0,Positive,Canada,English,2024-04-03,True,4,4,4,4,4,4,BestBuy
46009,Osha Verma,42,Motorola,Edge 50,782.77,INR,83.0,3.0,Neutral,India,Hindi,2024-12-12,False,1,3,2,1,3,0,eBay
46010,Amber Fox,18,Samsung,Galaxy Z Flip,739.92,AUD,1.53,4.0,Positive,Australia,English,2023-06-16,True,3,3,3,3,3,6,eBay
46011,Ester Albuquerque,44,Realme,Realme 12 Pro,556.67,BRL,5.7,5.0,Positive,Brazil,Portuguese,2023-10-09,True,5,5,5,3,4,6,eBay
46012,Kristopher Nixon,43,Xiaomi,Mi 13 Pro,226.72,USD,1.0,3.0,Positive,USA,English,2022-12-25,True,1,1,1,3,4,6,Flipkart
46013,Univ.Prof. Amanda Schmidtke,38,Realme,Realme Narzo 70,221.82,EUR,0.93,2.0,Neutral,Germany,German,2022-11-20,True,1,2,2,1,1,2,eBay
46014,Erhard Scholl,26,OnePlus,OnePlus Nord 3,911.2,EUR,0.93,3.0,Positive,Germany,German,2025-01-15,True,2,2,3,2,5,7,eBay
46015,Jesse Little,21,Apple,iPhone SE,1283.52,CAD,1.38,4.0,Positive,Canada,English,2023-09-17,False,3,3,3,3,2,5,Flipkart
46016,Danny Davies,52,Google,Pixel 6,570.13,GBP,0.78,3.0,Positive,UK,English,2024-01-24,False,4,4,5,5,4,4,Flipkart
